Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
165,3.1374875834444535e-05,2.4170249732355926e-06,3.6011253541801125e-05,2.913694152084645e-05
166,3.147219358652364e-05,2.4220174169501515e-06,3.6115841794526204e-05,2.9223407182144e-05
167,3.1569477869197726e-05,2.427011185724901e-06,3.622043368523009e-05,2.9309807359823026e-05
168,3.1666758513893003e-05,2.4321394475211332e-06,3.6325152905192226e-05,2.939586374850478e-05
169,3.1763963124831204e-05,2.4371658460128555e-06,3.64297375199385e-05,2.9482367608579807e-05
170,3.186115718563087e-05,2.442394588304526e-06,3.65346459147986e-05,2.9568574973382056e-05
171,3.195839235559106e-05,2.4474515303199756e-06,3.6639317841036245e-05,2.9654984246008098e-05
172,3.205549110134598e-05,2.452596822233048e-06,3.6743982491316274e-05,2.9741344405920245e-05
173,3.2152624771697444e-05,2.457806955548114e-06,3.684890907607041e-05,2.982799196615815e-05
174,3.224973588658031e-05,2.4630459551563224e-06,3.695369741762988e-05,2.9914217520854436e-05
175,3.234674368286505e-05,2.4681944556556944e-06,3.7058431189507246e-05,3.000094147864729e-05
176,3.244378931412939e-05,2.4734138319396524e-06,3.716323772096075e-05,3.0087421691860072e-05
177,3.2540753090870565e-05,2.47874167895657e-06,3.726818977156654e-05,3.0173870982252993e-05
178,3.263765211158898e-05,2.4839413985392734e-06,3.737285078386776e-05,3.026041122211609e-05
179,3.273451548011508e-05,2.489293015795872e-06,3.747773735085502e-05,3.0346867788466625e-05
180,3.283129808551166e-05,2.494492790235798e-06,3.758231468964368e-05,3.0433331630774774e-05
181,3.292829933343455e-05,2.4997352585344915e-06,3.768720489460975e-05,3.0520273867296055e-05
182,3.302481636637822e-05,2.5050429913460773e-06,3.7791749491589144e-05,3.060661401832476e-05
183,3.3121633168775586e-05,2.5102584010041468e-06,3.789630136452615e-05,3.0693099688505754e-05
184,3.321833355585113e-05,2.515557650192938e-06,3.8001086068106815e-05,3.077980363741517e-05
185,3.331510160933249e-05,2.5208778229570952e-06,3.810588896158151e-05,3.086655851802789e-05
186,3.341173069202341e-05,2.5262113881700345e-06,3.8210582715692e-05,3.095296779065393e-05
187,3.350841870997101e-05,2.5315980025208518e-06,3.83155420422554e-05,3.103983181063086e-05
188,3.360491755302064e-05,2.536976075591999e-06,3.842023215838708e-05,3.11263429466635e-05
189,3.370138147147372e-05,2.5423625087149673e-06,3.85249950340949e-05,3.121301415376365e-05
190,3.379811751074158e-05,2.5477937473721836e-06,3.863004894810729e-05,3.129965261905454e-05
191,3.389456978766248e-05,2.553253366902142e-06,3.8734979170840234e-05,3.1386411137646064e-05
192,3.399108318262734e-05,2.5586668838170056e-06,3.8839829358039424e-05,3.147308234474622e-05
193,3.4087592939613384e-05,2.5639476693504257e-06,3.894438486895524e-05,3.155981539748609e-05
194,3.418387350393459e-05,2.5694072551113875e-06,3.904910045093857e-05,3.1646384741179645e-05
195,3.4280177351320164e-05,2.5748366512434546e-06,3.9153830584837124e-05,3.1732972274767235e-05
196,3.4376414259895685e-05,2.5802428418005056e-06,3.9258506149053574e-05,3.181970532750711e-05
197,3.447263588896021e-05,2.585691700510296e-06,3.936323264497332e-05,3.190627830917947e-05
198,3.456883787293919e-05,2.5911632432236023e-06,3.946791548514739e-05,3.1992858566809446e-05
199,3.4665058774407956e-05,2.596635638230866e-06,3.9572707464685664e-05,3.2079635275295004e-05
200,3.4761239658109846e-05,2.6020164181921065e-06,3.967735028709285e-05,3.216656841686927e-05
201,3.485730485408567e-05,2.607578987217819e-06,3.978219683631323e-05,3.2253145036520436e-05
202,3.495348355500028e-05,2.6129451924018236e-06,3.9886745071271434e-05,3.2340045436285436e-05
203,3.5049391590291636e-05,2.618533106413328e-06,3.999151158495806e-05,3.242666207370348e-05
204,3.5145449510309844e-05,2.6240174603753237e-06,4.009622716694139e-05,3.251334419474006e-05
205,3.524138664943166e-05,2.6294940624251036e-06,4.020080450573005e-05,3.2600084523437545e-05
206,3.533717317623086e-05,2.635013362544223e-06,4.0305360016645864e-05,3.268676664447412e-05
207,3.54331401467789e-05,2.6405157553071524e-06,4.0410170186078176e-05,3.2773772545624524e-05
208,3.552902198862284e-05,2.646083948632936e-06,4.0514973079552874e-05,3.286056744400412e-05
209,3.5624922747956586e-05,2.6517173861734018e-06,4.06199433200527e-05,3.2947307772701606e-05
210,3.5720667074201626e-05,2.6573611936117466e-06,4.072468072990887e-05,3.303368794149719e-05
211,3.581632336135954e-05,2.662836025998142e-06,4.082917803316377e-05,3.3120559237431735e-05
212,3.591201311792247e-05,2.6684520005981305e-06,4.093393363291398e-05,3.3207295928150415e-05
213,3.600770942284726e-05,2.6738465180397475e-06,4.103816536371596e-05,3.3293934393441305e-05
214,3.610327330534346e-05,2.679400331957098e-06,4.1142797272186726e-05,3.338090027682483e-05
215,3.619884519139305e-05,2.685051612978205e-06,4.124750194023363e-05,3.3467447792645544e-05
216,3.629434722824953e-05,2.6906185663380686e-06,4.135205381317064e-05,3.355411536176689e-05
217,3.6389946762938054e-05,2.696109238337047e-06,4.1456474718870595e-05,3.36407647409942e-05
218,3.648536730906926e-05,2.701693827829307e-06,4.156099021201953e-05,3.3727421396179125e-05
219,3.658085988718085e-05,2.7072064034550046e-06,4.1665462049422786e-05,3.381426358828321e-05
