Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
108,0.014301597997546196,0.0027918015584473157,0.0245334692299366,0.009661981835961342
109,0.014308677650988103,0.002792307286300104,0.02443505823612213,0.009676621295511723
110,0.014319774005562067,0.002791688771991027,0.02432914637029171,0.009697232395410538
111,0.014334823032841086,0.002790023506734982,0.024215741083025932,0.009723563678562641
112,0.014353815335780382,0.0027873834906328374,0.024094659835100174,0.009755304083228111
113,0.01437681818380952,0.0027838525445140244,0.023965831845998764,0.009792323224246502
114,0.014403947871178388,0.002779531389580866,0.023829201236367226,0.009834463708102703
115,0.014435381069779396,0.0027745218894280636,0.023685213178396225,0.009881681762635708
116,0.014471341874450445,0.0027689189233723803,0.02353350631892681,0.0099338972941041
117,0.014512122627347707,0.0027628760830773614,0.02337479218840599,0.009991181083023548
118,0.014558079158887268,0.002756536100518306,0.02320903353393078,0.010053585283458233
119,0.014609586717560887,0.002750057900674711,0.023036779835820198,0.010121185332536697
120,0.014667110750451684,0.002743632687029057,0.02311716042459011,0.010194209404289722
121,0.014731148323044181,0.0027374706806654243,0.023282427340745926,0.010272799991071224
122,0.014802267793565988,0.002731806430218044,0.023457931354641914,0.010357225313782692
123,0.01488108859397471,0.0027269021735269942,0.02364400587975979,0.01044780295342207
124,0.014968280270695687,0.002723055692647169,0.023841362446546555,0.010544836521148682
125,0.015064577907323837,0.00272057754872655,0.02405059151351452,0.010648757219314575
126,0.015170754594728351,0.002719807792020057,0.02427232451736927,0.010760020464658737
127,0.01528765712864697,0.002721121495286857,0.024507146328687668,0.010879055596888065
128,0.015416152821853758,0.002724893387607996,0.024755610153079033,0.01100645586848259
129,0.01555718483403325,0.0027315126139483494,0.025018397718667984,0.01114281453192234
130,0.015711710890755057,0.0027413919067991828,0.025296228006482124,0.011288679204881191
131,0.01588074772618711,0.002754917447157653,0.02558964490890503,0.01144483219832182
132,0.016065339166671036,0.002772482755650876,0.02589932084083557,0.011562276631593704
133,0.016266547590494156,0.0027944331095800293,0.026226021349430084,0.011685898527503014
134,0.01648544625379145,0.0028210866794898233,0.02657012827694416,0.011835559271275997
135,0.01672314046882093,0.002852729842387358,0.02693256177008152,0.012013306841254234
136,0.016980720041319727,0.002889571762065503,0.02731369249522686,0.012221036478877068
137,0.017259290823712945,0.002931800789245789,0.027714315801858902,0.012460550293326378
138,0.01755990831181407,0.0029794976571524013,0.02813500165939331,0.01273347157984972
139,0.017883632658049466,0.0030327025603657486,0.028576260432600975,0.013041221536695957
140,0.01823148064315319,0.0030914079557659486,0.029038602486252785,0.013385022059082985
141,0.01860442820005119,0.0031555305179036936,0.029522765427827835,0.013694501481950283
142,0.019003399470821022,0.003224942831794264,0.03002910129725933,0.013919439166784286
143,0.019429249670356512,0.003299479795702381,0.030558133497834206,0.014163111336529255
144,0.019882819410413505,0.0033789653109701887,0.031110407784581184,0.014426990412175655
145,0.02036480869166553,0.0034631635164625307,0.03168626129627228,0.014712461270391941
146,0.020875923959538342,0.003551861956013007,0.03228606656193733,0.01502085942775011
147,0.02141672316007316,0.003644797106698856,0.03291033208370209,0.015353507362306118
148,0.021987747065722943,0.0037417391459259788,0.03355935215950012,0.015711676329374313
